Sale_ID,Product_Name,Product_Category,Store_Name,Store_City,Store_Location,Store_Open_Date,Date,Stock_On_Hand,Total_Units,Revenue
713,Rubik's Cube,Games,Maven Toys Guanajuato 2,Guanajuato,Commercial,2010-03-29T00:00:00.0000000,2022-01-01T00:00:00.0000000,2,1,19.99
713,Rubik's Cube,Games,Maven Toys Guanajuato 2,Guanajuato,Commercial,2010-03-29T00:00:00.0000000,2022-01-01T00:00:00.0000000,3,2,39.98
713,Rubik's Cube,Games,Maven Toys Guanajuato 2,Guanajuato,Commercial,2010-03-29T00:00:00.0000000,2022-01-01T00:00:00.0000000,14,2,39.98
713,Rubik's Cube,Games,Maven Toys Guanajuato 2,Guanajuato,Commercial,2010-03-29T00:00:00.0000000,2022-01-01T00:00:00.0000000,19,1,19.99
713,Rubik's Cube,Games,Maven Toys Guanajuato 2,Guanajuato,Commercial,2010-03-29T00:00:00.0000000,2022-01-01T00:00:00.0000000,22,1,19.99
713,Rubik's Cube,Games,Maven Toys Guanajuato 2,Guanajuato,Commercial,2010-03-29T00:00:00.0000000,2022-01-01T00:00:00.0000000,25,1,19.99
713,Rubik's Cube,Games,Maven Toys Guanajuato 2,Guanajuato,Commercial,2010-03-29T00:00:00.0000000,2022-01-01T00:00:00.0000000,29,1,19.99
713,Rubik's Cube,Games,Maven Toys Guanajuato 2,Guanajuato,Commercial,2010-03-29T00:00:00.0000000,2022-01-01T00:00:00.0000000,38,1,19.99
713,Rubik's Cube,Games,Maven Toys Guanajuato 2,Guanajuato,Commercial,2010-03-29T00:00:00.0000000,2022-01-01T00:00:00.0000000,71,1,19.99
714,Teddy Bear,Toys,Maven Toys Monterrey 3,Monterrey,Airport,2013-03-17T00:00:00.0000000,2022-01-01T00:00:00.0000000,2,1,12.99
714,Teddy Bear,Toys,Maven Toys Monterrey 3,Monterrey,Airport,2013-03-17T00:00:00.0000000,2022-01-01T00:00:00.0000000,3,1,12.99
714,Teddy Bear,Toys,Maven Toys Monterrey 3,Monterrey,Airport,2013-03-17T00:00:00.0000000,2022-01-01T00:00:00.0000000,14,1,12.99
714,Teddy Bear,Toys,Maven Toys Monterrey 3,Monterrey,Airport,2013-03-17T00:00:00.0000000,2022-01-01T00:00:00.0000000,22,1,12.99
714,Teddy Bear,Toys,Maven Toys Monterrey 3,Monterrey,Airport,2013-03-17T00:00:00.0000000,2022-01-01T00:00:00.0000000,27,1,12.99
714,Teddy Bear,Toys,Maven Toys Monterrey 3,Monterrey,Airport,2013-03-17T00:00:00.0000000,2022-01-01T00:00:00.0000000,39,1,12.99
715,Toy Robot,Electronics,Maven Toys Guadalajara 1,Guadalajara,Residential,1992-09-18T00:00:00.0000000,2022-01-01T00:00:00.0000000,2,3,77.97
715,Toy Robot,Electronics,Maven Toys Guadalajara 1,Guadalajara,Residential,1992-09-18T00:00:00.0000000,2022-01-01T00:00:00.0000000,3,2,51.98
715,Toy Robot,Electronics,Maven Toys Guadalajara 1,Guadalajara,Residential,1992-09-18T00:00:00.0000000,2022-01-01T00:00:00.0000000,19,1,25.99
715,Toy Robot,Electronics,Maven Toys Guadalajara 1,Guadalajara,Residential,1992-09-18T00:00:00.0000000,2022-01-01T00:00:00.0000000,22,1,25.99
715,Toy Robot,Electronics,Maven Toys Guadalajara 1,Guadalajara,Residential,1992-09-18T00:00:00.0000000,2022-01-01T00:00:00.0000000,25,1,25.99
715,Toy Robot,Electronics,Maven Toys Guadalajara 1,Guadalajara,Residential,1992-09-18T00:00:00.0000000,2022-01-01T00:00:00.0000000,27,1,25.99
715,Toy Robot,Electronics,Maven Toys Guadalajara 1,Guadalajara,Residential,1992-09-18T00:00:00.0000000,2022-01-01T00:00:00.0000000,32,1,25.99
715,Toy Robot,Electronics,Maven Toys Guadalajara 1,Guadalajara,Residential,1992-09-18T00:00:00.0000000,2022-01-01T00:00:00.0000000,33,1,25.99
715,Toy Robot,Electronics,Maven Toys Guadalajara 1,Guadalajara,Residential,1992-09-18T00:00:00.0000000,2022-01-01T00:00:00.0000000,63,1,25.99
715,Toy Robot,Electronics,Maven Toys Guadalajara 1,Guadalajara,Residential,1992-09-18T00:00:00.0000000,2022-01-01T00:00:00.0000000,79,1,25.99
716,Toy Robot,Electronics,Maven Toys Xalapa 2,Xalapa,Downtown,2014-04-21T00:00:00.0000000,2022-01-01T00:00:00.0000000,2,3,77.97
716,Toy Robot,Electronics,Maven Toys Xalapa 2,Xalapa,Downtown,2014-04-21T00:00:00.0000000,2022-01-01T00:00:00.0000000,3,3,77.97
716,Toy Robot,Electronics,Maven Toys Xalapa 2,Xalapa,Downtown,2014-04-21T00:00:00.0000000,2022-01-01T00:00:00.0000000,14,3,77.97
716,Toy Robot,Electronics,Maven Toys Xalapa 2,Xalapa,Downtown,2014-04-21T00:00:00.0000000,2022-01-01T00:00:00.0000000,19,3,77.97
716,Toy Robot,Electronics,Maven Toys Xalapa 2,Xalapa,Downtown,2014-04-21T00:00:00.0000000,2022-01-01T00:00:00.0000000,22,3,77.97
717,Toy Robot,Electronics,Maven Toys Ciudad de Mexico 3,Cuidad de Mexico,Residential,2013-11-28T00:00:00.0000000,2022-01-01T00:00:00.0000000,2,1,25.99
717,Toy Robot,Electronics,Maven Toys Ciudad de Mexico 3,Cuidad de Mexico,Residential,2013-11-28T00:00:00.0000000,2022-01-01T00:00:00.0000000,3,1,25.99
717,Toy Robot,Electronics,Maven Toys Ciudad de Mexico 3,Cuidad de Mexico,Residential,2013-11-28T00:00:00.0000000,2022-01-01T00:00:00.0000000,14,2,51.98
717,Toy Robot,Electronics,Maven Toys Ciudad de Mexico 3,Cuidad de Mexico,Residential,2013-11-28T00:00:00.0000000,2022-01-01T00:00:00.0000000,27,1,25.99
717,Toy Robot,Electronics,Maven Toys Ciudad de Mexico 3,Cuidad de Mexico,Residential,2013-11-28T00:00:00.0000000,2022-01-01T00:00:00.0000000,69,1,25.99
717,Toy Robot,Electronics,Maven Toys Ciudad de Mexico 3,Cuidad de Mexico,Residential,2013-11-28T00:00:00.0000000,2022-01-01T00:00:00.0000000,129,1,25.99
718,Classic Dominoes,Games,Maven Toys Culiacan 1,Culiacan,Downtown,2016-05-10T00:00:00.0000000,2022-01-01T00:00:00.0000000,2,1,9.99
718,Classic Dominoes,Games,Maven Toys Culiacan 1,Culiacan,Downtown,2016-05-10T00:00:00.0000000,2022-01-01T00:00:00.0000000,3,1,9.99
718,Classic Dominoes,Games,Maven Toys Culiacan 1,Culiacan,Downtown,2016-05-10T00:00:00.0000000,2022-01-01T00:00:00.0000000,14,2,19.98
718,Classic Dominoes,Games,Maven Toys Culiacan 1,Culiacan,Downtown,2016-05-10T00:00:00.0000000,2022-01-01T00:00:00.0000000,19,3,29.97
718,Classic Dominoes,Games,Maven Toys Culiacan 1,Culiacan,Downtown,2016-05-10T00:00:00.0000000,2022-01-01T00:00:00.0000000,25,1,9.99
718,Classic Dominoes,Games,Maven Toys Culiacan 1,Culiacan,Downtown,2016-05-10T00:00:00.0000000,2022-01-01T00:00:00.0000000,32,1,9.99
719,Rubik's Cube,Games,Maven Toys Puebla 1,Puebla,Commercial,2008-12-16T00:00:00.0000000,2022-01-01T00:00:00.0000000,2,1,19.99
719,Rubik's Cube,Games,Maven Toys Puebla 1,Puebla,Commercial,2008-12-16T00:00:00.0000000,2022-01-01T00:00:00.0000000,3,2,39.98
719,Rubik's Cube,Games,Maven Toys Puebla 1,Puebla,Commercial,2008-12-16T00:00:00.0000000,2022-01-01T00:00:00.0000000,14,2,39.98
719,Rubik's Cube,Games,Maven Toys Puebla 1,Puebla,Commercial,2008-12-16T00:00:00.0000000,2022-01-01T00:00:00.0000000,19,1,19.99
719,Rubik's Cube,Games,Maven Toys Puebla 1,Puebla,Commercial,2008-12-16T00:00:00.0000000,2022-01-01T00:00:00.0000000,27,1,19.99
719,Rubik's Cube,Games,Maven Toys Puebla 1,Puebla,Commercial,2008-12-16T00:00:00.0000000,2022-01-01T00:00:00.0000000,29,1,19.99
720,Action Figure,Toys,Maven Toys Santiago 1,Santiago,Downtown,2009-11-23T00:00:00.0000000,2022-01-01T00:00:00.0000000,3,1,15.99
720,Action Figure,Toys,Maven Toys Santiago 1,Santiago,Downtown,2009-11-23T00:00:00.0000000,2022-01-01T00:00:00.0000000,14,1,15.99
720,Action Figure,Toys,Maven Toys Santiago 1,Santiago,Downtown,2009-11-23T00:00:00.0000000,2022-01-01T00:00:00.0000000,19,2,31.98
721,Nerf Gun,Sports & Outdoors,Maven Toys Guadalajara 3,Guadalajara,Airport,2011-10-20T00:00:00.0000000,2022-01-01T00:00:00.0000000,3,2,39.98
721,Nerf Gun,Sports & Outdoors,Maven Toys Guadalajara 3,Guadalajara,Airport,2011-10-20T00:00:00.0000000,2022-01-01T00:00:00.0000000,19,2,39.98
721,Nerf Gun,Sports & Outdoors,Maven Toys Guadalajara 3,Guadalajara,Airport,2011-10-20T00:00:00.0000000,2022-01-01T00:00:00.0000000,29,1,19.99
722,Deck Of Cards,Games,Maven Toys Ciudad de Mexico 2,Cuidad de Mexico,Airport,2012-05-04T00:00:00.0000000,2022-01-01T00:00:00.0000000,2,1,6.99
722,Deck Of Cards,Games,Maven Toys Ciudad de Mexico 2,Cuidad de Mexico,Airport,2012-05-04T00:00:00.0000000,2022-01-01T00:00:00.0000000,19,2,13.98
722,Deck Of Cards,Games,Maven Toys Ciudad de Mexico 2,Cuidad de Mexico,Airport,2012-05-04T00:00:00.0000000,2022-01-01T00:00:00.0000000,27,1,6.99
722,Deck Of Cards,Games,Maven Toys Ciudad de Mexico 2,Cuidad de Mexico,Airport,2012-05-04T00:00:00.0000000,2022-01-01T00:00:00.0000000,28,1,6.99
722,Deck Of Cards,Games,Maven Toys Ciudad de Mexico 2,Cuidad de Mexico,Airport,2012-05-04T00:00:00.0000000,2022-01-01T00:00:00.0000000,29,1,6.99
722,Deck Of Cards,Games,Maven Toys Ciudad de Mexico 2,Cuidad de Mexico,Airport,2012-05-04T00:00:00.0000000,2022-01-01T00:00:00.0000000,39,1,6.99
723,Deck Of Cards,Games,Maven Toys Hermosillo 3,Hermosillo,Commercial,2014-06-27T00:00:00.0000000,2022-01-01T00:00:00.0000000,3,1,6.99
723,Deck Of Cards,Games,Maven Toys Hermosillo 3,Hermosillo,Commercial,2014-06-27T00:00:00.0000000,2022-01-01T00:00:00.0000000,29,1,6.99
723,Deck Of Cards,Games,Maven Toys Hermosillo 3,Hermosillo,Commercial,2014-06-27T00:00:00.0000000,2022-01-01T00:00:00.0000000,31,1,6.99
723,Deck Of Cards,Games,Maven Toys Hermosillo 3,Hermosillo,Commercial,2014-06-27T00:00:00.0000000,2022-01-01T00:00:00.0000000,32,1,6.99
723,Deck Of Cards,Games,Maven Toys Hermosillo 3,Hermosillo,Commercial,2014-06-27T00:00:00.0000000,2022-01-01T00:00:00.0000000,39,1,6.99
723,Deck Of Cards,Games,Maven Toys Hermosillo 3,Hermosillo,Commercial,2014-06-27T00:00:00.0000000,2022-01-01T00:00:00.0000000,69,2,13.98
724,Monopoly,Games,Maven Toys Chihuahua 2,Chihuahua,Downtown,2014-03-18T00:00:00.0000000,2022-01-01T00:00:00.0000000,2,6,119.94
724,Monopoly,Games,Maven Toys Chihuahua 2,Chihuahua,Downtown,2014-03-18T00:00:00.0000000,2022-01-01T00:00:00.0000000,25,3,59.97
724,Monopoly,Games,Maven Toys Chihuahua 2,Chihuahua,Downtown,2014-03-18T00:00:00.0000000,2022-01-01T00:00:00.0000000,27,3,59.97
724,Monopoly,Games,Maven Toys Chihuahua 2,Chihuahua,Downtown,2014-03-18T00:00:00.0000000,2022-01-01T00:00:00.0000000,63,3,59.97
725,Deck Of Cards,Games,Maven Toys Monterrey 2,Monterrey,Downtown,2003-12-25T00:00:00.0000000,2022-01-01T00:00:00.0000000,2,1,6.99
725,Deck Of Cards,Games,Maven Toys Monterrey 2,Monterrey,Downtown,2003-12-25T00:00:00.0000000,2022-01-01T00:00:00.0000000,3,3,20.97
725,Deck Of Cards,Games,Maven Toys Monterrey 2,Monterrey,Downtown,2003-12-25T00:00:00.0000000,2022-01-01T00:00:00.0000000,14,1,6.99
725,Deck Of Cards,Games,Maven Toys Monterrey 2,Monterrey,Downtown,2003-12-25T00:00:00.0000000,2022-01-01T00:00:00.0000000,19,1,6.99
725,Deck Of Cards,Games,Maven Toys Monterrey 2,Monterrey,Downtown,2003-12-25T00:00:00.0000000,2022-01-01T00:00:00.0000000,25,1,6.99
725,Deck Of Cards,Games,Maven Toys Monterrey 2,Monterrey,Downtown,2003-12-25T00:00:00.0000000,2022-01-01T00:00:00.0000000,27,1,6.99
725,Deck Of Cards,Games,Maven Toys Monterrey 2,Monterrey,Downtown,2003-12-25T00:00:00.0000000,2022-01-01T00:00:00.0000000,31,1,6.99
725,Deck Of Cards,Games,Maven Toys Monterrey 2,Monterrey,Downtown,2003-12-25T00:00:00.0000000,2022-01-01T00:00:00.0000000,38,1,6.99
726,Deck Of Cards,Games,Maven Toys Villahermosa 1,Villahermosa,Downtown,2013-06-07T00:00:00.0000000,2022-01-01T00:00:00.0000000,3,3,20.97
726,Deck Of Cards,Games,Maven Toys Villahermosa 1,Villahermosa,Downtown,2013-06-07T00:00:00.0000000,2022-01-01T00:00:00.0000000,14,1,6.99
726,Deck Of Cards,Games,Maven Toys Villahermosa 1,Villahermosa,Downtown,2013-06-07T00:00:00.0000000,2022-01-01T00:00:00.0000000,19,2,13.98
726,Deck Of Cards,Games,Maven Toys Villahermosa 1,Villahermosa,Downtown,2013-06-07T00:00:00.0000000,2022-01-01T00:00:00.0000000,22,1,6.99
726,Deck Of Cards,Games,Maven Toys Villahermosa 1,Villahermosa,Downtown,2013-06-07T00:00:00.0000000,2022-01-01T00:00:00.0000000,25,1,6.99
726,Deck Of Cards,Games,Maven Toys Villahermosa 1,Villahermosa,Downtown,2013-06-07T00:00:00.0000000,2022-01-01T00:00:00.0000000,28,1,6.99
726,Deck Of Cards,Games,Maven Toys Villahermosa 1,Villahermosa,Downtown,2013-06-07T00:00:00.0000000,2022-01-01T00:00:00.0000000,131,1,6.99
727,Colorbuds,Electronics,Maven Toys Chetumal 1,Chetumal,Downtown,2006-05-05T00:00:00.0000000,2022-01-01T00:00:00.0000000,14,6,89.94
727,Colorbuds,Electronics,Maven Toys Chetumal 1,Chetumal,Downtown,2006-05-05T00:00:00.0000000,2022-01-01T00:00:00.0000000,19,3,44.97
727,Colorbuds,Electronics,Maven Toys Chetumal 1,Chetumal,Downtown,2006-05-05T00:00:00.0000000,2022-01-01T00:00:00.0000000,52,3,44.97
728,Lego Bricks,Toys,Maven Toys Villahermosa 1,Villahermosa,Downtown,2013-06-07T00:00:00.0000000,2022-01-01T00:00:00.0000000,3,6,239.94
728,Lego Bricks,Toys,Maven Toys Villahermosa 1,Villahermosa,Downtown,2013-06-07T00:00:00.0000000,2022-01-01T00:00:00.0000000,14,2,79.98
728,Lego Bricks,Toys,Maven Toys Villahermosa 1,Villahermosa,Downtown,2013-06-07T00:00:00.0000000,2022-01-01T00:00:00.0000000,19,4,159.96
728,Lego Bricks,Toys,Maven Toys Villahermosa 1,Villahermosa,Downtown,2013-06-07T00:00:00.0000000,2022-01-01T00:00:00.0000000,22,2,79.98
728,Lego Bricks,Toys,Maven Toys Villahermosa 1,Villahermosa,Downtown,2013-06-07T00:00:00.0000000,2022-01-01T00:00:00.0000000,25,2,79.98
728,Lego Bricks,Toys,Maven Toys Villahermosa 1,Villahermosa,Downtown,2013-06-07T00:00:00.0000000,2022-01-01T00:00:00.0000000,28,2,79.98
728,Lego Bricks,Toys,Maven Toys Villahermosa 1,Villahermosa,Downtown,2013-06-07T00:00:00.0000000,2022-01-01T00:00:00.0000000,131,2,79.98
729,Deck Of Cards,Games,Maven Toys Guanajuato 3,Guanajuato,Residential,2016-05-18T00:00:00.0000000,2022-01-01T00:00:00.0000000,3,2,13.98
729,Deck Of Cards,Games,Maven Toys Guanajuato 3,Guanajuato,Residential,2016-05-18T00:00:00.0000000,2022-01-01T00:00:00.0000000,14,2,13.98
729,Deck Of Cards,Games,Maven Toys Guanajuato 3,Guanajuato,Residential,2016-05-18T00:00:00.0000000,2022-01-01T00:00:00.0000000,22,2,13.98
729,Deck Of Cards,Games,Maven Toys Guanajuato 3,Guanajuato,Residential,2016-05-18T00:00:00.0000000,2022-01-01T00:00:00.0000000,27,2,13.98
729,Deck Of Cards,Games,Maven Toys Guanajuato 3,Guanajuato,Residential,2016-05-18T00:00:00.0000000,2022-01-01T00:00:00.0000000,32,2,13.98
730,Glass Marbles,Games,Maven Toys Morelia 1,Morelia,Downtown,2013-07-01T00:00:00.0000000,2022-01-01T00:00:00.0000000,2,12,131.88
730,Glass Marbles,Games,Maven Toys Morelia 1,Morelia,Downtown,2013-07-01T00:00:00.0000000,2022-01-01T00:00:00.0000000,3,3,32.97
730,Glass Marbles,Games,Maven Toys Morelia 1,Morelia,Downtown,2013-07-01T00:00:00.0000000,2022-01-01T00:00:00.0000000,14,3,32.97
730,Glass Marbles,Games,Maven Toys Morelia 1,Morelia,Downtown,2013-07-01T00:00:00.0000000,2022-01-01T00:00:00.0000000,19,6,65.94
730,Glass Marbles,Games,Maven Toys Morelia 1,Morelia,Downtown,2013-07-01T00:00:00.0000000,2022-01-01T00:00:00.0000000,27,3,32.97
730,Glass Marbles,Games,Maven Toys Morelia 1,Morelia,Downtown,2013-07-01T00:00:00.0000000,2022-01-01T00:00:00.0000000,28,3,32.97
730,Glass Marbles,Games,Maven Toys Morelia 1,Morelia,Downtown,2013-07-01T00:00:00.0000000,2022-01-01T00:00:00.0000000,33,6,65.94
731,Mini Ping Pong Set,Sports & Outdoors,Maven Toys La Paz 1,La Paz,Downtown,2001-05-31T00:00:00.0000000,2022-01-01T00:00:00.0000000,3,1,9.99
731,Mini Ping Pong Set,Sports & Outdoors,Maven Toys La Paz 1,La Paz,Downtown,2001-05-31T00:00:00.0000000,2022-01-01T00:00:00.0000000,14,2,19.98
731,Mini Ping Pong Set,Sports & Outdoors,Maven Toys La Paz 1,La Paz,Downtown,2001-05-31T00:00:00.0000000,2022-01-01T00:00:00.0000000,27,1,9.99
731,Mini Ping Pong Set,Sports & Outdoors,Maven Toys La Paz 1,La Paz,Downtown,2001-05-31T00:00:00.0000000,2022-01-01T00:00:00.0000000,31,2,19.98
731,Mini Ping Pong Set,Sports & Outdoors,Maven Toys La Paz 1,La Paz,Downtown,2001-05-31T00:00:00.0000000,2022-01-01T00:00:00.0000000,39,2,19.98
732,Deck Of Cards,Games,Maven Toys Chetumal 1,Chetumal,Downtown,2006-05-05T00:00:00.0000000,2022-01-01T00:00:00.0000000,14,2,13.98
732,Deck Of Cards,Games,Maven Toys Chetumal 1,Chetumal,Downtown,2006-05-05T00:00:00.0000000,2022-01-01T00:00:00.0000000,19,1,6.99
732,Deck Of Cards,Games,Maven Toys Chetumal 1,Chetumal,Downtown,2006-05-05T00:00:00.0000000,2022-01-01T00:00:00.0000000,52,1,6.99
733,Nerf Gun,Sports & Outdoors,Maven Toys Guadalajara 3,Guadalajara,Airport,2011-10-20T00:00:00.0000000,2022-01-01T00:00:00.0000000,3,2,39.98
733,Nerf Gun,Sports & Outdoors,Maven Toys Guadalajara 3,Guadalajara,Airport,2011-10-20T00:00:00.0000000,2022-01-01T00:00:00.0000000,19,2,39.98
733,Nerf Gun,Sports & Outdoors,Maven Toys Guadalajara 3,Guadalajara,Airport,2011-10-20T00:00:00.0000000,2022-01-01T00:00:00.0000000,29,1,19.99
734,Deck Of Cards,Games,Maven Toys Pachuca 1,Pachuca,Downtown,2004-10-14T00:00:00.0000000,2022-01-01T00:00:00.0000000,3,1,6.99
734,Deck Of Cards,Games,Maven Toys Pachuca 1,Pachuca,Downtown,2004-10-14T00:00:00.0000000,2022-01-01T00:00:00.0000000,27,1,6.99
734,Deck Of Cards,Games,Maven Toys Pachuca 1,Pachuca,Downtown,2004-10-14T00:00:00.0000000,2022-01-01T00:00:00.0000000,47,1,6.99
734,Deck Of Cards,Games,Maven Toys Pachuca 1,Pachuca,Downtown,2004-10-14T00:00:00.0000000,2022-01-01T00:00:00.0000000,71,1,6.99
735,Deck Of Cards,Games,Maven Toys Mexicali 1,Mexicali,Commercial,2003-12-13T00:00:00.0000000,2022-01-01T00:00:00.0000000,2,3,20.97
735,Deck Of Cards,Games,Maven Toys Mexicali 1,Mexicali,Commercial,2003-12-13T00:00:00.0000000,2022-01-01T00:00:00.0000000,3,2,13.98
735,Deck Of Cards,Games,Maven Toys Mexicali 1,Mexicali,Commercial,2003-12-13T00:00:00.0000000,2022-01-01T00:00:00.0000000,14,1,6.99
735,Deck Of Cards,Games,Maven Toys Mexicali 1,Mexicali,Commercial,2003-12-13T00:00:00.0000000,2022-01-01T00:00:00.0000000,22,1,6.99
735,Deck Of Cards,Games,Maven Toys Mexicali 1,Mexicali,Commercial,2003-12-13T00:00:00.0000000,2022-01-01T00:00:00.0000000,32,1,6.99
735,Deck Of Cards,Games,Maven Toys Mexicali 1,Mexicali,Commercial,2003-12-13T00:00:00.0000000,2022-01-01T00:00:00.0000000,39,1,6.99
735,Deck Of Cards,Games,Maven Toys Mexicali 1,Mexicali,Commercial,2003-12-13T00:00:00.0000000,2022-01-01T00:00:00.0000000,47,1,6.99
735,Deck Of Cards,Games,Maven Toys Mexicali 1,Mexicali,Commercial,2003-12-13T00:00:00.0000000,2022-01-01T00:00:00.0000000,52,1,6.99
736,Teddy Bear,Toys,Maven Toys Monterrey 3,Monterrey,Airport,2013-03-17T00:00:00.0000000,2022-01-01T00:00:00.0000000,2,1,12.99
736,Teddy Bear,Toys,Maven Toys Monterrey 3,Monterrey,Airport,2013-03-17T00:00:00.0000000,2022-01-01T00:00:00.0000000,3,1,12.99
736,Teddy Bear,Toys,Maven Toys Monterrey 3,Monterrey,Airport,2013-03-17T00:00:00.0000000,2022-01-01T00:00:00.0000000,14,1,12.99
736,Teddy Bear,Toys,Maven Toys Monterrey 3,Monterrey,Airport,2013-03-17T00:00:00.0000000,2022-01-01T00:00:00.0000000,22,1,12.99
736,Teddy Bear,Toys,Maven Toys Monterrey 3,Monterrey,Airport,2013-03-17T00:00:00.0000000,2022-01-01T00:00:00.0000000,27,1,12.99
736,Teddy Bear,Toys,Maven Toys Monterrey 3,Monterrey,Airport,2013-03-17T00:00:00.0000000,2022-01-01T00:00:00.0000000,39,1,12.99
737,Monopoly,Games,Maven Toys Chihuahua 2,Chihuahua,Downtown,2014-03-18T00:00:00.0000000,2022-01-01T00:00:00.0000000,2,6,119.94
737,Monopoly,Games,Maven Toys Chihuahua 2,Chihuahua,Downtown,2014-03-18T00:00:00.0000000,2022-01-01T00:00:00.0000000,25,3,59.97
737,Monopoly,Games,Maven Toys Chihuahua 2,Chihuahua,Downtown,2014-03-18T00:00:00.0000000,2022-01-01T00:00:00.0000000,27,3,59.97
737,Monopoly,Games,Maven Toys Chihuahua 2,Chihuahua,Downtown,2014-03-18T00:00:00.0000000,2022-01-01T00:00:00.0000000,63,3,59.97
738,Dart Gun,Sports & Outdoors,Maven Toys Saltillo 2,Saltillo,Commercial,2016-03-23T00:00:00.0000000,2022-01-01T00:00:00.0000000,2,2,31.98
738,Dart Gun,Sports & Outdoors,Maven Toys Saltillo 2,Saltillo,Commercial,2016-03-23T00:00:00.0000000,2022-01-01T00:00:00.0000000,3,3,47.97
738,Dart Gun,Sports & Outdoors,Maven Toys Saltillo 2,Saltillo,Commercial,2016-03-23T00:00:00.0000000,2022-01-01T00:00:00.0000000,28,1,15.99
738,Dart Gun,Sports & Outdoors,Maven Toys Saltillo 2,Saltillo,Commercial,2016-03-23T00:00:00.0000000,2022-01-01T00:00:00.0000000,39,1,15.99
738,Dart Gun,Sports & Outdoors,Maven Toys Saltillo 2,Saltillo,Commercial,2016-03-23T00:00:00.0000000,2022-01-01T00:00:00.0000000,52,1,15.99
738,Dart Gun,Sports & Outdoors,Maven Toys Saltillo 2,Saltillo,Commercial,2016-03-23T00:00:00.0000000,2022-01-01T00:00:00.0000000,100,1,15.99
739,Splash Balls,Sports & Outdoors,Maven Toys Aguascalientes 1,Aguascalientes,Downtown,2010-07-31T00:00:00.0000000,2022-01-01T00:00:00.0000000,3,2,17.98
739,Splash Balls,Sports & Outdoors,Maven Toys Aguascalientes 1,Aguascalientes,Downtown,2010-07-31T00:00:00.0000000,2022-01-01T00:00:00.0000000,19,3,26.97
739,Splash Balls,Sports & Outdoors,Maven Toys Aguascalientes 1,Aguascalientes,Downtown,2010-07-31T00:00:00.0000000,2022-01-01T00:00:00.0000000,25,1,8.99
739,Splash Balls,Sports & Outdoors,Maven Toys Aguascalientes 1,Aguascalientes,Downtown,2010-07-31T00:00:00.0000000,2022-01-01T00:00:00.0000000,27,1,8.99
740,Dinosaur Figures,Toys,Maven Toys Merida 1,Merida,Downtown,2008-08-22T00:00:00.0000000,2022-01-01T00:00:00.0000000,2,1,14.99
740,Dinosaur Figures,Toys,Maven Toys Merida 1,Merida,Downtown,2008-08-22T00:00:00.0000000,2022-01-01T00:00:00.0000000,3,2,29.98
740,Dinosaur Figures,Toys,Maven Toys Merida 1,Merida,Downtown,2008-08-22T00:00:00.0000000,2022-01-01T00:00:00.0000000,19,1,14.99
740,Dinosaur Figures,Toys,Maven Toys Merida 1,Merida,Downtown,2008-08-22T00:00:00.0000000,2022-01-01T00:00:00.0000000,22,1,14.99
740,Dinosaur Figures,Toys,Maven Toys Merida 1,Merida,Downtown,2008-08-22T00:00:00.0000000,2022-01-01T00:00:00.0000000,28,1,14.99
740,Dinosaur Figures,Toys,Maven Toys Merida 1,Merida,Downtown,2008-08-22T00:00:00.0000000,2022-01-01T00:00:00.0000000,29,2,29.98
740,Dinosaur Figures,Toys,Maven Toys Merida 1,Merida,Downtown,2008-08-22T00:00:00.0000000,2022-01-01T00:00:00.0000000,52,1,14.99
741,Toy Robot,Electronics,Maven Toys Ciudad de Mexico 3,Cuidad de Mexico,Residential,2013-11-28T00:00:00.0000000,2022-01-01T00:00:00.0000000,2,1,25.99
741,Toy Robot,Electronics,Maven Toys Ciudad de Mexico 3,Cuidad de Mexico,Residential,2013-11-28T00:00:00.0000000,2022-01-01T00:00:00.0000000,3,1,25.99
741,Toy Robot,Electronics,Maven Toys Ciudad de Mexico 3,Cuidad de Mexico,Residential,2013-11-28T00:00:00.0000000,2022-01-01T00:00:00.0000000,14,2,51.98
741,Toy Robot,Electronics,Maven Toys Ciudad de Mexico 3,Cuidad de Mexico,Residential,2013-11-28T00:00:00.0000000,2022-01-01T00:00:00.0000000,27,1,25.99
741,Toy Robot,Electronics,Maven Toys Ciudad de Mexico 3,Cuidad de Mexico,Residential,2013-11-28T00:00:00.0000000,2022-01-01T00:00:00.0000000,69,1,25.99
741,Toy Robot,Electronics,Maven Toys Ciudad de Mexico 3,Cuidad de Mexico,Residential,2013-11-28T00:00:00.0000000,2022-01-01T00:00:00.0000000,129,1,25.99
742,Nerf Gun,Sports & Outdoors,Maven Toys Guanajuato 3,Guanajuato,Residential,2016-05-18T00:00:00.0000000,2022-01-01T00:00:00.0000000,3,1,19.99
742,Nerf Gun,Sports & Outdoors,Maven Toys Guanajuato 3,Guanajuato,Residential,2016-05-18T00:00:00.0000000,2022-01-01T00:00:00.0000000,14,1,19.99
742,Nerf Gun,Sports & Outdoors,Maven Toys Guanajuato 3,Guanajuato,Residential,2016-05-18T00:00:00.0000000,2022-01-01T00:00:00.0000000,22,1,19.99
742,Nerf Gun,Sports & Outdoors,Maven Toys Guanajuato 3,Guanajuato,Residential,2016-05-18T00:00:00.0000000,2022-01-01T00:00:00.0000000,27,1,19.99
